method,group_theta,theta,true_score,score,error
RB-NoPrior,Sangat Tinggi,1.9925153531681183,87.71489164812742,74.78235635519442,-12.932535292932997
CAT-EAP,Rendah,-0.7666565877833479,38.092192478978255,36.098498127951956,-1.9936943510262992
CAT-MLE,Rendah,-0.7666565877833479,38.092192478978255,25.820636066299436,-12.27155641267882
RB-Prior,Rendah,-0.7666565877833479,38.092192478978255,51.75685172171471,13.664659242736455
RB-NoPrior,Rendah,-0.7666565877833479,38.092192478978255,51.017915309446245,12.92572283046799
CAT-EAP,Rendah,-0.5495571359085801,42.55111554682408,44.1200481070005,1.568932560176421
CAT-MLE,Rendah,-0.5495571359085801,42.55111554682408,43.42666733283407,0.8755517860099928
RB-Prior,Rendah,-0.5495571359085801,42.55111554682408,55.11675824175824,12.565642694934162
RB-NoPrior,Rendah,-0.5495571359085801,42.55111554682408,49.6012153437144,7.050099796890322
CAT-EAP,Sangat Tinggi,0.8595878869798019,71.20822633522229,70.69431996783466,-0.5139063673876336
CAT-MLE,Sangat Tinggi,0.8595878869798019,71.20822633522229,71.38434472243384,0.17611838721154527
RB-Prior,Sangat Tinggi,0.8595878869798019,71.20822633522229,66.6947723440135,-4.513453991208792
RB-NoPrior,Sangat Tinggi,0.8595878869798019,71.20822633522229,73.57954545454547,2.371319119323175
CAT-EAP,Rendah,-0.3871306497895146,45.94541007919825,39.96285127199886,-5.982558807199389
CAT-MLE,Rendah,-0.3871306497895146,45.94541007919825,37.86033415571296,-8.085075923485284
RB-Prior,Rendah,-0.3871306497895146,45.94541007919825,49.979533360622206,4.034123281423959
RB-NoPrior,Rendah,-0.3871306497895146,45.94541007919825,47.47360482654601,1.5281947473477615
CAT-EAP,Sedang,-0.04541121793223822,53.141969142049426,37.147873772188206,-15.99409536986122
CAT-MLE,Sedang,-0.04541121793223822,53.141969142049426,56.79894677633494,3.6569776342855107
RB-Prior,Sedang,-0.04541121793223822,53.141969142049426,48.62795149968092,-4.514017642368508
RB-NoPrior,Sedang,-0.04541121793223822,53.141969142049426,47.892857142857146,-5.24911199919228
CAT-EAP,Sedang,0.02538842054241018,54.62798421167585,48.35050733960855,-6.277476872067304
CAT-MLE,Sedang,0.02538842054241018,54.62798421167585,53.955003420601514,-0.6729807910743375
RB-Prior,Sedang,0.02538842054241018,54.62798421167585,52.67515923566879,-1.952824976007065
RB-NoPrior,Sedang,0.02538842054241018,54.62798421167585,62.747979426892,8.11999521521615
CAT-EAP,Sangat Rendah,-1.9196731561976563,17.891637095748887,16.27047240887628,-1.621164686872607
CAT-MLE,Sangat Rendah,-1.9196731561976563,17.891637095748887,23.58906889252104,5.697431796772154
RB-Prior,Sangat Rendah,-1.9196731561976563,17.891637095748887,37.037037037037024,19.145399941288137
RB-NoPrior,Sangat Rendah,-1.9196731561976563,17.891637095748887,25.08605851979344,7.1944214240445525
CAT-EAP,Sedang,-0.01383774609423725,53.805273823967724,64.25217416364715,10.44690033967943
CAT-MLE,Sedang,-0.01383774609423725,53.805273823967724,55.23311309752873,1.4278392735610055
RB-Prior,Sedang,-0.01383774609423725,53.805273823967724,48.886673313393175,-4.918600510574549
RB-NoPrior,Sedang,-0.01383774609423725,53.805273823967724,72.44094488188978,18.635671057922053
CAT-EAP,Rendah,-0.6897277740641738,39.65917968161685,29.577222807744892,-10.081956873871956
CAT-MLE,Rendah,-0.6897277740641738,39.65917968161685,31.38059115274789,-8.278588528868958
RB-Prior,Rendah,-0.6897277740641738,39.65917968161685,44.364937388193205,4.705757706576357
RB-NoPrior,Rendah,-0.6897277740641738,39.65917968161685,52.87702143663032,13.217841755013474
CAT-EAP,Rendah,-0.493122822399772,43.726210435936416,42.53759941065385,-1.1886110252825688
CAT-MLE,Rendah,-0.493122822399772,43.726210435936416,51.360249159944736,7.63403872400832
RB-Prior,Rendah,-0.493122822399772,43.726210435936416,49.819731235660434,6.093520799724018
RB-NoPrior,Rendah,-0.493122822399772,43.726210435936416,67.6797627872498,23.953552351313384
CAT-EAP,Sangat Tinggi,1.4436320034688142,80.82899607495419,72.36450324611667,-8.464492828837521
CAT-MLE,Sangat Tinggi,1.4436320034688142,80.82899607495419,82.29656431752043,1.4675682425662444
RB-Prior,Sangat Tinggi,1.4436320034688142,80.82899607495419,70.51456575006804,-10.314430324886146
RB-NoPrior,Sangat Tinggi,1.4436320034688142,80.82899607495419,64.69622331691299,-16.1327727580412
CAT-EAP,Sangat Rendah,-1.2565068942792563,28.617757986952665,28.156305662327203,-0.46145232462546204
CAT-MLE,Sangat Rendah,-1.2565068942792563,28.617757986952665,37.18408623185044,8.566328244897779
RB-Prior,Sangat Rendah,-1.2565068942792563,28.617757986952665,47.64279238440617,19.025034397453506
RB-NoPrior,Sangat Rendah,-1.2565068942792563,28.617757986952665,41.029766693483495,12.41200870653083
CAT-EAP,Tinggi,0.8132051867479773,70.35726535485124,66.85479126296512,-3.502474091886114
CAT-MLE,Tinggi,0.8132051867479773,70.35726535485124,72.95371661062534,2.596451255774099
RB-Prior,Tinggi,0.8132051867479773,70.35726535485124,62.09417958467389,-8.263085770177348
RB-NoPrior,Tinggi,0.8132051867479773,70.35726535485124,76.95473251028807,6.597467155436831
CAT-EAP,Rendah,-0.2789629303318085,48.22115133709377,53.18850961414249,4.967358277048717
CAT-MLE,Rendah,-0.2789629303318085,48.22115133709377,48.46984539649003,0.24869405939625722
RB-Prior,Rendah,-0.2789629303318085,48.22115133709377,44.645799011532134,-3.5753523255616386
RB-NoPrior,Rendah,-0.2789629303318085,48.22115133709377,50.40564373897709,2.1844924018833183
CAT-EAP,Rendah,-0.2797601684958344,48.204353368307025,57.088450943049466,8.88409757474244
CAT-MLE,Rendah,-0.2797601684958344,48.204353368307025,37.74782109236411,-10.456532275942912
RB-Prior,Rendah,-0.2797601684958344,48.204353368307025,50.891988323061945,2.6876349547549196
RB-NoPrior,Rendah,-0.2797601684958344,48.204353368307025,67.22505462490896,19.02070125660194
CAT-EAP,Tinggi,0.7903718960517113,69.93432785799249,61.21458883589468,-8.719739022097805
CAT-MLE,Tinggi,0.7903718960517113,69.93432785799249,72.19106591656463,2.2567380585721395
RB-Prior,Tinggi,0.7903718960517113,69.93432785799249,61.07911488329796,-8.855212974694524
RB-NoPrior,Tinggi,0.7903718960517113,69.93432785799249,76.72176308539945,6.787435227406959
CAT-EAP,Tinggi,0.34005129456889044,61.13625114923149,55.61219182922944,-5.524059320002053
CAT-MLE,Tinggi,0.34005129456889044,61.13625114923149,67.87380603527636,6.737554886044869
RB-Prior,Tinggi,0.34005129456889044,61.13625114923149,56.72371638141811,-4.4125347678133835
RB-NoPrior,Tinggi,0.34005129456889044,61.13625114923149,67.68781911013858,6.551567960907086
CAT-EAP,Tinggi,0.570612997219531,65.73966062126372,69.39859731348196,3.6589366922182336
CAT-MLE,Tinggi,0.570612997219531,65.73966062126372,59.497446291360546,-6.242214329903177
RB-Prior,Tinggi,0.570612997219531,65.73966062126372,58.209417596034704,-7.530243025229019
RB-NoPrior,Tinggi,0.570612997219531,65.73966062126372,62.74111675126904,-2.998543869994684
CAT-EAP,Sangat Tinggi,0.9681846605328611,73.15556976252212,73.64236172038764,0.48679195786552043
CAT-MLE,Sangat Tinggi,0.9681846605328611,73.15556976252212,69.83959346455396,-3.315976297968163
RB-Prior,Sangat Tinggi,0.9681846605328611,73.15556976252212,62.97608503100088,-10.179484731521242
RB-NoPrior,Sangat Tinggi,0.9681846605328611,73.15556976252212,74.02315484804632,0.8675850855241976
CAT-EAP,Rendah,-0.33130838318332273,47.11887640852924,51.126166739267184,4.007290330737945
CAT-MLE,Rendah,-0.33130838318332273,47.11887640852924,47.36434114561302,0.24546473708377903
RB-Prior,Rendah,-0.33130838318332273,47.11887640852924,60.0,12.881123591470761
RB-NoPrior,Rendah,-0.33130838318332273,47.11887640852924,47.97814207650274,0.8592656679735029
CAT-EAP,Rendah,-0.6122367345077503,41.252723139138766,45.92265694636253,4.669933807223764
CAT-MLE,Rendah,-0.6122367345077503,41.252723139138766,33.01350269478529,-8.239220444353478
RB-Prior,Rendah,-0.6122367345077503,41.252723139138766,44.444444444444464,3.1917213053056983
RB-NoPrior,Rendah,-0.6122367345077503,41.252723139138766,51.0049298445203,9.752206705381532
CAT-EAP,Sangat Rendah,-1.085150526557798,31.814957529556047,41.210069409884845,9.395111880328798
CAT-MLE,Sangat Rendah,-1.085150526557798,31.814957529556047,29.537162501852254,-2.2777950277037924
RB-Prior,Sangat Rendah,-1.085150526557798,31.814957529556047,34.27230046948356,2.457342939927514
RB-NoPrior,Sangat Rendah,-1.085150526557798,31.814957529556047,34.33551198257078,2.520554453014732
CAT-EAP,Sangat Rendah,-0.8254105299789551,36.90694941191696,31.065384634022976,-5.841564777893986
CAT-MLE,Sangat Rendah,-0.8254105299789551,36.90694941191696,42.41087650805026,5.503927096133296
RB-Prior,Sangat Rendah,-0.8254105299789551,36.90694941191696,48.10256410256411,11.195614690647147
RB-NoPrior,Sangat Rendah,-0.8254105299789551,36.90694941191696,45.46240276577352,8.555453353856556
CAT-EAP,Sangat Tinggi,2.9490944253087252,94.89217596243303,90.85360669880357,-4.038569263629455
CAT-MLE,Sangat Tinggi,2.9490944253087252,94.89217596243303,92.57856026460817,-2.313615697824858
RB-Prior,Sangat Tinggi,2.9490944253087252,94.89217596243303,85.31855955678671,-9.57361640564632
RB-NoPrior,Sangat Tinggi,2.9490944253087252,94.89217596243303,100.0,5.107824037566971
CAT-EAP,Sangat Tinggi,1.2446795807367868,77.7985317646874,70.00715819396413,-7.791373570723266
CAT-MLE,Sangat Tinggi,1.2446795807367868,77.7985317646874,79.25632029427966,1.4577885295922641
RB-Prior,Sangat Tinggi,1.2446795807367868,77.7985317646874,64.09155937052935,-13.706972394158043
RB-NoPrior,Sangat Tinggi,1.2446795807367868,77.7985317646874,79.07608695652173,1.2775551918343382
CAT-EAP,Sangat Rendah,-1.3510743662080213,26.918953355105458,30.2635186930225,3.344565337917043
CAT-MLE,Sangat Rendah,-1.3510743662080213,26.918953355105458,23.194048734218555,-3.724904620886903
RB-Prior,Sangat Rendah,-1.3510743662080213,26.918953355105458,47.48138414367058,20.562430788565123
RB-NoPrior,Sangat Rendah,-1.3510743662080213,26.918953355105458,44.41687344913149,17.49792009402603
CAT-EAP,Sangat Rendah,-1.3224579567435701,27.427757603502933,31.695663225775323,4.267905622272391
CAT-MLE,Sangat Rendah,-1.3224579567435701,27.427757603502933,26.32967139274191,-1.0980862107610214
RB-Prior,Sangat Rendah,-1.3224579567435701,27.427757603502933,46.307151230949565,18.879393627446632
RB-NoPrior,Sangat Rendah,-1.3224579567435701,27.427757603502933,42.72517321016166,15.297415606658724
CAT-EAP,Tinggi,0.4818660617184915,63.98911767056721,67.89930757742931,3.910189906862101
CAT-MLE,Tinggi,0.4818660617184915,63.98911767056721,66.00873775525453,2.0196200846873182
RB-Prior,Tinggi,0.4818660617184915,63.98911767056721,59.56589147286822,-4.4232261976989875
RB-NoPrior,Tinggi,0.4818660617184915,63.98911767056721,60.88447034624614,-3.1046473243210713
CAT-EAP,Tinggi,0.547264797377967,65.28197095778528,60.06094341490683,-5.221027542878446
CAT-MLE,Tinggi,0.547264797377967,65.28197095778528,61.24026123839087,-4.0417097193944045
RB-Prior,Tinggi,0.547264797377967,65.28197095778528,59.074299634591966,-6.20767132319331
RB-NoPrior,Tinggi,0.547264797377967,65.28197095778528,68.40620592383641,3.1242349660511337
CAT-EAP,Tinggi,0.5488838353173644,65.31377634055924,63.41385976613769,-1.8999165744215532
CAT-MLE,Tinggi,0.5488838353173644,65.31377634055924,65.70587663010612,0.3921002895468746
RB-Prior,Tinggi,0.5488838353173644,65.31377634055924,54.545454545454554,-10.76832179510469
RB-NoPrior,Tinggi,0.5488838353173644,65.31377634055924,62.73516642547034,-2.5786099150889044
CAT-EAP,Rendah,-0.25495579355369785,48.72709184734246,41.44044011188299,-7.286651735459465
CAT-MLE,Rendah,-0.25495579355369785,48.72709184734246,51.33704174572888,2.609949898386425
RB-Prior,Rendah,-0.25495579355369785,48.72709184734246,59.68869123252859,10.961599385186133
RB-NoPrior,Rendah,-0.25495579355369785,48.72709184734246,50.469748214956795,1.7426563676143374
CAT-EAP,Sedang,-0.12545426000290022,51.45716479341525,48.95920219773278,-2.4979625956824734
CAT-MLE,Sedang,-0.12545426000290022,51.45716479341525,56.20386990088012,4.746705107464869
RB-Prior,Sedang,-0.12545426000290022,51.45716479341525,46.108179419525094,-5.348985373890159
RB-NoPrior,Sedang,-0.12545426000290022,51.45716479341525,53.04054054054054,1.583375747125288
CAT-EAP,Tinggi,0.3278795241593574,60.88858841076915,60.54973040965728,-0.33885800111187336
CAT-MLE,Tinggi,0.3278795241593574,60.88858841076915,57.755367047867225,-3.133221362901928
RB-Prior,Tinggi,0.3278795241593574,60.88858841076915,56.360078277886494,-4.5285101328826585
RB-NoPrior,Tinggi,0.3278795241593574,60.88858841076915,63.876319758672686,2.9877313479035337
CAT-EAP,Sedang,0.08589300629333041,55.89333659581758,53.32986787863149,-2.5634687171860904
CAT-MLE,Sedang,0.08589300629333041,55.89333659581758,53.54431936500285,-2.349017230814731
RB-Prior,Sedang,0.08589300629333041,55.89333659581758,54.30400000000001,-1.5893365958175707
RB-NoPrior,Sedang,0.08589300629333041,55.89333659581758,67.68781911013858,11.794482514320997
CAT-EAP,Sangat Rendah,-2.219300372747535,14.055759005463772,12.55163552349038,-1.5041234819733926
CAT-MLE,Sangat Rendah,-2.219300372747535,14.055759005463772,12.656820802081972,-1.3989382033817996
RB-Prior,Sangat Rendah,-2.219300372747535,14.055759005463772,29.79336857280153,15.737609567337758
RB-NoPrior,Sangat Rendah,-2.219300372747535,14.055759005463772,36.686390532544365,22.630631527080595
CAT-EAP,Rendah,-0.22979963057519381,49.257413217200096,50.480716749973844,1.2233035327737483
CAT-MLE,Rendah,-0.22979963057519381,49.257413217200096,51.635966907758224,2.378553690558128
RB-Prior,Rendah,-0.22979963057519381,49.257413217200096,51.42953245879584,2.1721192415957447
RB-NoPrior,Rendah,-0.22979963057519381,49.257413217200096,52.80781304499475,3.5503998277946565
CAT-EAP,Sangat Rendah,-0.8514064342603136,36.38602939254503,44.71153616309414,8.325506770549104
CAT-MLE,Sangat Rendah,-0.8514064342603136,36.38602939254503,40.46063233619235,4.074602943647314
RB-Prior,Sangat Rendah,-0.8514064342603136,36.38602939254503,54.06593406593405,17.679904673389018
RB-NoPrior,Sangat Rendah,-0.8514064342603136,36.38602939254503,43.80798709156917,7.421957699024134
CAT-EAP,Sedang,0.17521141890851205,57.75104840284953,56.25487370484337,-1.4961746980061577
CAT-MLE,Sedang,0.17521141890851205,57.75104840284953,53.551054361030495,-4.199994041819032
RB-Prior,Sedang,0.17521141890851205,57.75104840284953,59.11868768092635,1.3676392780768225
RB-NoPrior,Sedang,0.17521141890851205,57.75104840284953,53.85220125786164,-3.89884714498789
CAT-EAP,Sangat Tinggi,2.98525900260341,95.06666897399676,94.58920563484725,-0.47746333914950867
CAT-MLE,Sangat Tinggi,2.98525900260341,95.06666897399676,93.92230428734935,-1.1443646866474069
RB-Prior,Sangat Tinggi,2.98525900260341,95.06666897399676,86.73946957878313,-8.327199395213626
RB-NoPrior,Sangat Tinggi,2.98525900260341,95.06666897399676,94.41489361702128,-0.6517753569754774
CAT-EAP,Tinggi,0.3674816654743044,61.69286388882772,64.32632441437771,2.633460525549985
CAT-MLE,Tinggi,0.3674816654743044,61.69286388882772,66.67372983905337,4.980865950225642
RB-Prior,Tinggi,0.3674816654743044,61.69286388882772,53.007290400972074,-8.685573487855649
RB-NoPrior,Tinggi,0.3674816654743044,61.69286388882772,68.87791107974597,7.185047190918247
CAT-EAP,Rendah,-0.3135296861723979,47.493088028980225,45.82672229992311,-1.6663657290571123
CAT-MLE,Rendah,-0.3135296861723979,47.493088028980225,49.638314173512214,2.145226144531989
RB-Prior,Rendah,-0.3135296861723979,47.493088028980225,53.023551877784854,5.530463848804629
RB-NoPrior,Rendah,-0.3135296861723979,47.493088028980225,50.165380374862195,2.6722923458819707
CAT-EAP,Sangat Tinggi,0.9218015019772522,72.33177411302162,77.44746134510801,5.115687232086387
CAT-MLE,Sangat Tinggi,0.9218015019772522,72.33177411302162,66.63029748060623,-5.7014766324153925
RB-Prior,Sangat Tinggi,0.9218015019772522,72.33177411302162,52.414425427872864,-19.91734868514876
RB-NoPrior,Sangat Tinggi,0.9218015019772522,72.33177411302162,73.0635031402652,0.7317290272435741
CAT-EAP,Tinggi,0.4826878872092127,64.00545959119805,61.66318367864317,-2.342275912554875
CAT-MLE,Tinggi,0.4826878872092127,64.00545959119805,63.65119081272695,-0.35426877847109495
RB-Prior,Tinggi,0.4826878872092127,64.00545959119805,51.39771283354511,-12.60774675765294
RB-NoPrior,Tinggi,0.4826878872092127,64.00545959119805,50.91254752851711,-13.092912062680938
CAT-EAP,Tinggi,0.4200944904518413,62.75425022784701,59.85809818968298,-2.8961520381640327
CAT-MLE,Tinggi,0.4200944904518413,62.75425022784701,47.931112705354714,-14.823137522492296
RB-Prior,Tinggi,0.4200944904518413,62.75425022784701,54.35877566834562,-8.395474559501388
RB-NoPrior,Tinggi,0.4200944904518413,62.75425022784701,60.468417317246264,-2.285832910600746
CAT-EAP,Tinggi,0.606850593215671,66.44575912958223,70.00743304610688,3.5616739165246543
CAT-MLE,Tinggi,0.606850593215671,66.44575912958223,67.86599856110573,1.4202394315234983
RB-Prior,Tinggi,0.606850593215671,66.44575912958223,51.41025641025641,-15.03550271932582
RB-NoPrior,Tinggi,0.606850593215671,66.44575912958223,57.51416194601801,-8.931597183564222
CAT-EAP,Sangat Tinggi,2.0565435648295414,88.37589123533863,83.56256496005659,-4.813326275282037
CAT-MLE,Sangat Tinggi,2.0565435648295414,88.37589123533863,86.44606148250735,-1.9298297528312816
RB-Prior,Sangat Tinggi,2.0565435648295414,88.37589123533863,81.13562970936492,-7.2402615259737075
RB-NoPrior,Sangat Tinggi,2.0565435648295414,88.37589123533863,84.83379501385042,-3.542096221488208
CAT-EAP,Sangat Rendah,-1.1308884353259157,30.947538085664267,30.972335610031276,0.02479752436700977
CAT-MLE,Sangat Rendah,-1.1308884353259157,30.947538085664267,34.28328128223128,3.3357431965670123
RB-Prior,Sangat Rendah,-1.1308884353259157,30.947538085664267,46.32857897517168,15.381040889507414
RB-NoPrior,Sangat Rendah,-1.1308884353259157,30.947538085664267,42.19285364659813,11.245315560933864
CAT-EAP,Tinggi,0.47363207681145447,63.825256125502506,67.57110346735377,3.7458473418512597
CAT-MLE,Tinggi,0.47363207681145447,63.825256125502506,63.70366418148631,-0.12159194401619544
RB-Prior,Tinggi,0.47363207681145447,63.825256125502506,57.934585099939426,-5.89067102556308
RB-NoPrior,Tinggi,0.47363207681145447,63.825256125502506,55.57122708039492,-8.254029045107586
CAT-EAP,Sangat Rendah,-0.9263811299815384,34.896694093884015,32.328819722845864,-2.567874371038151
CAT-MLE,Sangat Rendah,-0.9263811299815384,34.896694093884015,40.83071203151144,5.934017937627424
RB-Prior,Sangat Rendah,-0.9263811299815384,34.896694093884015,47.12397284744551,12.227278753561492
RB-NoPrior,Sangat Rendah,-0.9263811299815384,34.896694093884015,46.80648236415634,11.909788270272323
CAT-EAP,Tinggi,0.5555126463422483,65.44389221111507,60.13465150286683,-5.30924070824824
CAT-MLE,Tinggi,0.5555126463422483,65.44389221111507,60.511381449854206,-4.932510761260865
RB-Prior,Tinggi,0.5555126463422483,65.44389221111507,58.449004224502104,-6.994887986612966
RB-NoPrior,Tinggi,0.5555126463422483,65.44389221111507,50.63069376313945,-14.813198447975623
CAT-EAP,Sangat Rendah,-0.9186865114860944,35.04861031654751,34.77902352531849,-0.26958679122901685
CAT-MLE,Sangat Rendah,-0.9186865114860944,35.04861031654751,43.59619253653704,8.547582219989529
RB-Prior,Sangat Rendah,-0.9186865114860944,35.04861031654751,38.002773925104044,2.9541636085565344
RB-NoPrior,Sangat Rendah,-0.9186865114860944,35.04861031654751,47.75179856115109,12.70318824460358
CAT-EAP,Rendah,-0.4173668136050844,45.31098322871573,44.503203032534614,-0.8077801961811133
CAT-MLE,Rendah,-0.4173668136050844,45.31098322871573,30.470698403003123,-14.840284825712605
RB-Prior,Rendah,-0.4173668136050844,45.31098322871573,52.538930264048766,7.227947035333038
RB-NoPrior,Rendah,-0.4173668136050844,45.31098322871573,51.612903225806456,6.301919997090728
CAT-EAP,Rendah,-0.2950899142379063,47.88140478260622,51.99807305316254,4.116668270556325
CAT-MLE,Rendah,-0.2950899142379063,47.88140478260622,46.8389097037863,-1.0424950788199183
RB-Prior,Rendah,-0.2950899142379063,47.88140478260622,49.90208877284596,2.020683990239739
RB-NoPrior,Rendah,-0.2950899142379063,47.88140478260622,46.192893401015226,-1.6885113815909918
CAT-EAP,Sangat Tinggi,0.975816719344709,73.28995296222797,69.5489499803732,-3.741002981854777
CAT-MLE,Sangat Tinggi,0.975816719344709,73.28995296222797,73.56048151620716,0.2705285539791902
RB-Prior,Sangat Tinggi,0.975816719344709,73.28995296222797,65.69579288025889,-7.594160081969079
RB-NoPrior,Sangat Tinggi,0.975816719344709,73.28995296222797,83.04054054054055,9.750587578312576
CAT-EAP,Sangat Tinggi,0.9184544439424138,72.2718633105828,73.32641682215468,1.054553511571882
CAT-MLE,Sangat Tinggi,0.9184544439424138,72.2718633105828,75.45075052386156,3.178887213278756
RB-Prior,Sangat Tinggi,0.9184544439424138,72.2718633105828,59.365276913503436,-12.906586397079366
RB-NoPrior,Sangat Tinggi,0.9184544439424138,72.2718633105828,84.25034387895461,11.978480568371808
CAT-EAP,Sangat Rendah,-1.2457173764463845,28.814685102337794,27.301905181541386,-1.512779920796408
CAT-MLE,Sangat Rendah,-1.2457173764463845,28.814685102337794,23.094443432780185,-5.720241669557609
RB-Prior,Sangat Rendah,-1.2457173764463845,28.814685102337794,50.217076700434156,21.40239159809636
RB-NoPrior,Sangat Rendah,-1.2457173764463845,28.814685102337794,49.364493644936466,20.549808542598672
CAT-EAP,Sedang,0.054934110999848726,55.246488652234426,57.084134017558995,1.837645365324569
CAT-MLE,Sedang,0.054934110999848726,55.246488652234426,64.8617525971089,9.615263944874478
RB-Prior,Sedang,0.054934110999848726,55.246488652234426,55.695792880258885,0.44930422802445946
RB-NoPrior,Sedang,0.054934110999848726,55.246488652234426,49.12162162162163,-6.124867030612798
CAT-EAP,Rendah,-0.7095798547491726,39.25328052828815,42.53288603527318,3.2796055069850283
CAT-MLE,Rendah,-0.7095798547491726,39.25328052828815,35.678412255221424,-3.574868273066727
RB-Prior,Rendah,-0.7095798547491726,39.25328052828815,42.215363511659824,2.9620829833716726
RB-NoPrior,Rendah,-0.7095798547491726,39.25328052828815,52.555850056796665,13.302569528508513
CAT-EAP,Sangat Rendah,-1.2585049106753345,28.581358835102062,20.71457430881924,-7.866784526282821
CAT-MLE,Sangat Rendah,-1.2585049106753345,28.581358835102062,27.289996775664292,-1.2913620594377697
RB-Prior,Sangat Rendah,-1.2585049106753345,28.581358835102062,44.21935033181979,15.637991496717728
RB-NoPrior,Sangat Rendah,-1.2585049106753345,28.581358835102062,46.23467600700525,17.653317171903186
CAT-EAP,Sedang,-0.21701705042437042,49.52692410978585,47.896420225285624,-1.6305038845002287
CAT-MLE,Sedang,-0.21701705042437042,49.52692410978585,50.688565032634095,1.1616409228482425
RB-Prior,Sedang,-0.21701705042437042,49.52692410978585,46.59355267530741,-2.9333714344784454
RB-NoPrior,Sedang,-0.21701705042437042,49.52692410978585,56.43243243243245,6.905508322646597
CAT-EAP,Rendah,-0.3084827884558197,47.599350931063356,46.39981348756974,-1.1995374434936181
CAT-MLE,Rendah,-0.3084827884558197,47.599350931063356,52.89236287184289,5.293011940779536
RB-Prior,Rendah,-0.3084827884558197,47.599350931063356,48.54274611398963,0.9433951829262739
RB-NoPrior,Rendah,-0.3084827884558197,47.599350931063356,53.81400208986416,6.214651158800805
CAT-EAP,Sangat Tinggi,2.4267164863455224,91.65092704893563,91.93302423328792,0.28209718435229547
CAT-MLE,Sangat Tinggi,2.4267164863455224,91.65092704893563,90.90929444532107,-0.741632603614562
RB-Prior,Sangat Tinggi,2.4267164863455224,91.65092704893563,88.98450946643717,-2.666417582498454
RB-NoPrior,Sangat Tinggi,2.4267164863455224,91.65092704893563,89.49152542372882,-2.1594016252068116
CAT-EAP,Tinggi,0.43295982536069616,63.01247862349022,72.33204284583157,9.319564222341349
CAT-MLE,Tinggi,0.43295982536069616,63.01247862349022,54.8418450916779,-8.17063353181232
RB-Prior,Tinggi,0.43295982536069616,63.01247862349022,55.8960692871419,-7.116409336348319
RB-NoPrior,Tinggi,0.43295982536069616,63.01247862349022,71.90022010271461,8.887741479224395
CAT-EAP,Sangat Rendah,-1.3776175007542373,26.451216894679273,33.6291993624624,7.177982467783128
CAT-MLE,Sangat Rendah,-1.3776175007542373,26.451216894679273,19.428474080065808,-7.022742814613466
RB-Prior,Sangat Rendah,-1.3776175007542373,26.451216894679273,45.101580135440166,18.650363240760893
RB-NoPrior,Sangat Rendah,-1.3776175007542373,26.451216894679273,45.8455522971652,19.394335402485925
CAT-EAP,Rendah,-0.5647740041709423,42.23520461195265,45.63562865723383,3.400424045281177
CAT-MLE,Rendah,-0.5647740041709423,42.23520461195265,44.0333713770087,1.7981667650560453
RB-Prior,Rendah,-0.5647740041709423,42.23520461195265,52.22609368950831,9.990889077555657
RB-NoPrior,Rendah,-0.5647740041709423,42.23520461195265,67.52387950036739,25.288674888414732
CAT-EAP,Sangat Tinggi,1.0213832954293984,74.085253772594,79.91489174594406,5.82963797335006
CAT-MLE,Sangat Tinggi,1.0213832954293984,74.085253772594,74.2456267190423,0.16037294644830524
RB-Prior,Sangat Tinggi,1.0213832954293984,74.085253772594,58.92911469425009,-15.156139078343912
RB-NoPrior,Sangat Tinggi,1.0213832954293984,74.085253772594,73.59430604982207,-0.490947722771935
CAT-EAP,Sangat Tinggi,2.088442772869925,88.6944315719572,83.17422320894345,-5.520208363013751
CAT-MLE,Sangat Tinggi,2.088442772869925,88.6944315719572,86.28971970651293,-2.40471186544427
RB-Prior,Sangat Tinggi,2.088442772869925,88.6944315719572,81.43504934649242,-7.259382225464776
RB-NoPrior,Sangat Tinggi,2.088442772869925,88.6944315719572,87.48335552596537,-1.211076045991831
CAT-EAP,Sangat Rendah,-1.5859833122379583,22.92838566261379,29.27180760308618,6.343421940472393
CAT-MLE,Sangat Rendah,-1.5859833122379583,22.92838566261379,19.491250671067366,-3.437134991546422
RB-Prior,Sangat Rendah,-1.5859833122379583,22.92838566261379,37.88623595505616,14.95785029244237
RB-NoPrior,Sangat Rendah,-1.5859833122379583,22.92838566261379,52.633832976445404,29.705447313831616
CAT-EAP,Sangat Rendah,-1.879924385139045,18.450119301098272,18.78280632650299,0.3326870254047165
CAT-MLE,Sangat Rendah,-1.879924385139045,18.450119301098272,11.914209649132513,-6.53590965196576
RB-Prior,Sangat Rendah,-1.879924385139045,18.450119301098272,42.0673076923077,23.617188391209428
RB-NoPrior,Sangat Rendah,-1.879924385139045,18.450119301098272,33.16831683168317,14.718197530584899
CAT-EAP,Sangat Tinggi,1.8709651753717822,86.37938301542948,84.73704192079809,-1.6423410946313908
CAT-MLE,Sangat Tinggi,1.8709651753717822,86.37938301542948,86.52650711890684,0.14712410347735272
RB-Prior,Sangat Tinggi,1.8709651753717822,86.37938301542948,73.2521936031701,-13.127189412259384
RB-NoPrior,Sangat Tinggi,1.8709651753717822,86.37938301542948,93.20388349514562,6.824500479716136
CAT-EAP,Tinggi,0.38961417737090387,62.140379977196304,51.09623127350774,-11.044148703688563
CAT-MLE,Tinggi,0.38961417737090387,62.140379977196304,65.3199715442774,3.17959156708109
