method,student_id,theta,group_theta,true_score,estimated_score,items,error
CAT-MLE,6,0.12320480678448567,Sedang,56.67102139201362,50.00995815280612,20,-6.6610632392075
RB-Prior,6,0.12320480678448567,Sedang,56.67102139201362,49.260308467107336,40,-7.410712924906285
RB-NoPrior,6,0.12320480678448567,Sedang,56.67102139201362,66.50246305418722,20,9.831441662173596
CAT-EAP,7,0.5514853760404675,Tinggi,65.36486164645841,69.89268449292756,20,4.5278228464691495
CAT-MLE,7,0.5514853760404675,Tinggi,65.36486164645841,63.78252618488366,21,-1.5823354615747505
RB-Prior,7,0.5514853760404675,Tinggi,65.36486164645841,52.71721444842174,40,-12.647647198036665
RB-NoPrior,7,0.5514853760404675,Tinggi,65.36486164645841,54.45205479452055,40,-10.912806851937859
CAT-EAP,8,0.043602446372453724,Sedang,55.00940273062581,57.472901494807694,20,2.4634987641818853
CAT-MLE,8,0.043602446372453724,Sedang,55.00940273062581,56.07045833330974,20,1.061055602683929
RB-Prior,8,0.043602446372453724,Sedang,55.00940273062581,54.025974025974016,40,-0.9834287046517929
RB-NoPrior,8,0.043602446372453724,Sedang,55.00940273062581,57.585861953984676,40,2.5764592233588672
CAT-EAP,9,1.695051040430753,Sangat Tinggi,84.25614422427678,75.84533743978938,20,-8.410806784487406
CAT-MLE,9,1.695051040430753,Sangat Tinggi,84.25614422427678,79.72277150342092,20,-4.533372720855866
RB-Prior,9,1.695051040430753,Sangat Tinggi,84.25614422427678,61.34094151212555,40,-22.915202712151228
RB-NoPrior,9,1.695051040430753,Sangat Tinggi,84.25614422427678,74.29378531073448,20,-9.962358913542303
CAT-EAP,10,-0.622649361734452,Rendah,41.03780112947105,53.248614555206,20,12.210813425734948
CAT-MLE,10,-0.622649361734452,Rendah,41.03780112947105,39.00031187164509,21,-2.0374892578259605
RB-Prior,10,-0.622649361734452,Rendah,41.03780112947105,47.33955019199122,25,6.301749062520173
RB-NoPrior,10,-0.622649361734452,Rendah,41.03780112947105,45.78825347758885,40,4.750452348117804
CAT-EAP,11,0.1946074552372427,Sedang,58.152545149464295,54.18049093472136,20,-3.9720542147429327
CAT-MLE,11,0.1946074552372427,Sedang,58.152545149464295,59.74240782456275,21,1.589862675098452
RB-Prior,11,0.1946074552372427,Sedang,58.152545149464295,52.49376558603491,40,-5.658779563429384
RB-NoPrior,11,0.1946074552372427,Sedang,58.152545149464295,71.69811320754718,20,13.545568058082885
CAT-EAP,12,-0.7424705856980482,Rendah,38.583090576624116,33.61317935520613,20,-4.969911221417988
CAT-MLE,12,-0.7424705856980482,Rendah,38.583090576624116,43.58238932293708,20,4.999298746312967
RB-Prior,12,-0.7424705856980482,Rendah,38.583090576624116,51.1574074074074,35,12.574316830783282
RB-NoPrior,12,-0.7424705856980482,Rendah,38.583090576624116,45.94792812614596,40,7.3648375495218446
CAT-EAP,13,-1.3200225112207058,Sangat Rendah,27.47127436744125,39.291893454136826,20,11.820619086695576
CAT-MLE,13,-1.3200225112207058,Sangat Rendah,27.47127436744125,29.72204318810046,23,2.2507688206592107
RB-Prior,13,-1.3200225112207058,Sangat Rendah,27.47127436744125,44.24137931034482,40,16.77010494290357
RB-NoPrior,13,-1.3200225112207058,Sangat Rendah,27.47127436744125,46.199460916442035,31,18.728186549000785
CAT-EAP,14,-0.6117690909052854,Rendah,41.262380987295465,49.5984033346576,20,8.336022347362132
CAT-MLE,14,-0.6117690909052854,Rendah,41.262380987295465,43.60178454033646,21,2.339403553040995
RB-Prior,14,-0.6117690909052854,Rendah,41.262380987295465,48.242055442866814,40,6.979674455571349
RB-NoPrior,14,-0.6117690909052854,Rendah,41.262380987295465,52.3809523809524,40,11.118571393656936
CAT-EAP,15,-0.03703679704841202,Sedang,53.31798648931453,54.309206966486315,20,0.9912204771717867
CAT-MLE,15,-0.03703679704841202,Sedang,53.31798648931453,47.144915039573895,20,-6.1730714497406325
RB-Prior,15,-0.03703679704841202,Sedang,53.31798648931453,51.992349378387,40,-1.3256371109275307
RB-NoPrior,15,-0.03703679704841202,Sedang,53.31798648931453,66.57243816254415,20,13.254451673229617
CAT-EAP,16,-0.42930222451725997,Rendah,45.060821019053584,37.63189487727161,20,-7.428926141781972
CAT-MLE,16,-0.42930222451725997,Rendah,45.060821019053584,39.231470851775626,22,-5.829350167277958
RB-Prior,16,-0.42930222451725997,Rendah,45.060821019053584,48.591304347826096,40,3.5304833287725117
RB-NoPrior,16,-0.42930222451725997,Rendah,45.060821019053584,45.919208573783976,40,0.8583875547303919
CAT-EAP,17,-0.692420979873856,Rendah,39.60405466080354,33.0572034931636,22,-6.546851167639943
CAT-MLE,17,-0.692420979873856,Rendah,39.60405466080354,37.544060550098074,20,-2.0599941107054676
RB-Prior,17,-0.692420979873856,Rendah,39.60405466080354,51.84924269108841,39,12.245188030284872
RB-NoPrior,17,-0.692420979873856,Rendah,39.60405466080354,51.94174757281552,20,12.337692912011981
CAT-EAP,18,-1.4063174636718339,Sangat Rendah,25.95011692677771,21.296818974481816,20,-4.653297952295894
CAT-MLE,18,-1.4063174636718339,Sangat Rendah,25.95011692677771,31.78516444955115,20,5.83504752277344
RB-Prior,18,-1.4063174636718339,Sangat Rendah,25.95011692677771,35.64563309653153,35,9.695516169753823
RB-NoPrior,18,-1.4063174636718339,Sangat Rendah,25.95011692677771,41.60789844851904,37,15.657781521741327
CAT-EAP,19,-0.08310557262869477,Sedang,52.34903462669489,45.17894862599977,20,-7.170086000695115
CAT-MLE,19,-0.08310557262869477,Sedang,52.34903462669489,58.16415296114387,20,5.815118334448982
RB-Prior,19,-0.08310557262869477,Sedang,52.34903462669489,52.22474829490095,40,-0.12428633179393955
RB-NoPrior,19,-0.08310557262869477,Sedang,52.34903462669489,50.89928057553957,40,-1.4497540511553169
CAT-EAP,20,-1.5047203740310022,Sangat Rendah,24.26988668695855,23.04838416764908,20,-1.221502519309471
CAT-MLE,20,-1.5047203740310022,Sangat Rendah,24.26988668695855,34.215137752988696,21,9.945251066030146
RB-Prior,20,-1.5047203740310022,Sangat Rendah,24.26988668695855,46.48212226066895,25,22.2122355737104
RB-NoPrior,20,-1.5047203740310022,Sangat Rendah,24.26988668695855,39.09932659932659,40,14.829439912368038
CAT-EAP,21,0.7600559636896026,Tinggi,69.36880493769992,66.86180842804887,20,-2.506996509651046
CAT-MLE,21,0.7600559636896026,Tinggi,69.36880493769992,65.20667164764565,20,-4.162133290054271
RB-Prior,21,0.7600559636896026,Tinggi,69.36880493769992,57.06455542021926,40,-12.304249517480663
RB-NoPrior,21,0.7600559636896026,Tinggi,69.36880493769992,66.9151004536617,40,-2.4537044840382265
CAT-EAP,22,0.08243975293450329,Sedang,55.8212526420058,59.68335302704789,20,3.8621003850420905
CAT-MLE,22,0.08243975293450329,Sedang,55.8212526420058,71.89916795776769,20,16.077915315761885
RB-Prior,22,0.08243975293450329,Sedang,55.8212526420058,56.82254964766175,40,1.0012970056559496
RB-NoPrior,22,0.08243975293450329,Sedang,55.8212526420058,46.53954802259888,40,-9.281704619406923
CAT-EAP,23,-1.4575514994649306,Sangat Rendah,25.067854495428172,28.749867853347077,20,3.6820133579189047
CAT-MLE,23,-1.4575514994649306,Sangat Rendah,25.067854495428172,27.880816775106933,22,2.812962279678761
RB-Prior,23,-1.4575514994649306,Sangat Rendah,25.067854495428172,46.37223974763405,27,21.304385252205876
RB-NoPrior,23,-1.4575514994649306,Sangat Rendah,25.067854495428172,34.17251341312419,40,9.104658917696021
CAT-EAP,24,-0.30920907704986345,Rendah,47.58405798485853,47.26439790289997,20,-0.31966008195855977
CAT-MLE,24,-0.30920907704986345,Rendah,47.58405798485853,60.81815029924525,20,13.234092314386714
RB-Prior,24,-0.30920907704986345,Rendah,47.58405798485853,52.05524498520226,40,4.4711870003437255
RB-NoPrior,24,-0.30920907704986345,Rendah,47.58405798485853,40.4460966542751,40,-7.13796133058343
CAT-EAP,25,-0.7521564055905832,Rendah,38.38629884125406,47.37323330893041,20,8.986934467676349
CAT-MLE,25,-0.7521564055905832,Rendah,38.38629884125406,37.25201585332198,20,-1.1342829879320817
RB-Prior,25,-0.7521564055905832,Rendah,38.38629884125406,48.01718440185062,40,9.63088556059656
RB-NoPrior,25,-0.7521564055905832,Rendah,38.38629884125406,63.79690949227374,20,25.41061065101968
CAT-EAP,26,0.31917451041918043,Tinggi,60.71121770870687,51.60382944541152,20,-9.107388263295348
CAT-MLE,26,0.31917451041918043,Tinggi,60.71121770870687,59.607886026695134,20,-1.103331682011735
RB-Prior,26,0.31917451041918043,Tinggi,60.71121770870687,61.56837329876863,40,0.8571555900617582
RB-NoPrior,26,0.31917451041918043,Tinggi,60.71121770870687,50.57432432432433,40,-10.136893384382539
CAT-EAP,27,1.3404504460231446,Sangat Tinggi,79.29143063467542,85.26132842934439,21,5.969897794668967
CAT-MLE,27,1.3404504460231446,Sangat Tinggi,79.29143063467542,77.2201475504533,20,-2.0712830842221166
RB-Prior,27,1.3404504460231446,Sangat Tinggi,79.29143063467542,65.08264462809916,40,-14.208786006576261
RB-NoPrior,27,1.3404504460231446,Sangat Tinggi,79.29143063467542,82.78633623576692,20,3.494905601091503
CAT-EAP,28,-1.8751724696457446,Sangat Rendah,18.517653782561062,13.62243378406366,22,-4.895219998497403
CAT-MLE,28,-1.8751724696457446,Sangat Rendah,18.517653782561062,25.070823440475863,23,6.5531696579148
RB-Prior,28,-1.8751724696457446,Sangat Rendah,18.517653782561062,31.966904851447897,40,13.449251068886834
RB-NoPrior,28,-1.8751724696457446,Sangat Rendah,18.517653782561062,40.1015228426396,35,21.58386906007854
CAT-EAP,29,0.11502607914741717,Sedang,56.500743147943744,65.45717518614012,20,8.956432038196375
CAT-MLE,29,0.11502607914741717,Sedang,56.500743147943744,50.258022332619426,20,-6.2427208153243186
RB-Prior,29,0.11502607914741717,Sedang,56.500743147943744,46.418246064889175,40,-10.08249708305457
RB-NoPrior,29,0.11502607914741717,Sedang,56.500743147943744,59.013980868285515,20,2.5132377203417704
CAT-EAP,30,-0.1601327955666404,Sedang,50.726282313884475,57.4040371126192,20,6.677754798734725
CAT-MLE,30,-0.1601327955666404,Sedang,50.726282313884475,44.33912619202557,20,-6.387156121858908
RB-Prior,30,-0.1601327955666404,Sedang,50.726282313884475,51.974350320621,40,1.2480680067365242
RB-NoPrior,30,-0.1601327955666404,Sedang,50.726282313884475,51.959054006353696,40,1.2327716924692211
CAT-EAP,31,0.6713400764504657,Tinggi,67.68888917899785,76.33978176471355,20,8.650892585715695
CAT-MLE,31,0.6713400764504657,Tinggi,67.68888917899785,68.30801581263049,21,0.6191266336326322
RB-Prior,31,0.6713400764504657,Tinggi,67.68888917899785,57.017277963019104,40,-10.67161121597875
RB-NoPrior,31,0.6713400764504657,Tinggi,67.68888917899785,73.49570200573066,20,5.806812826732809
CAT-EAP,32,0.21319662823768915,Sedang,58.53662152901615,56.156444377278056,20,-2.3801771517380956
CAT-MLE,32,0.21319662823768915,Sedang,58.53662152901615,54.34900411216395,20,-4.1876174168521985
RB-Prior,32,0.21319662823768915,Sedang,58.53662152901615,52.67659170098193,40,-5.860029828034222
RB-NoPrior,32,0.21319662823768915,Sedang,58.53662152901615,55.194346289752666,40,-3.3422752392634862
CAT-EAP,33,-0.7519693317388191,Rendah,38.3900971989053,41.69220041591737,20,3.3021032170120677
CAT-MLE,33,-0.7519693317388191,Rendah,38.3900971989053,35.28014475666292,20,-3.109952442242381
RB-Prior,33,-0.7519693317388191,Rendah,38.3900971989053,48.54651162790696,28,10.156414429001657
RB-NoPrior,33,-0.7519693317388191,Rendah,38.3900971989053,51.19521912350594,40,12.805121924600641
CAT-EAP,34,-0.31905393566661816,Rendah,47.37679116557217,47.449997042283776,20,0.07320587671160439
CAT-MLE,34,-0.31905393566661816,Rendah,47.37679116557217,42.2589821360394,22,-5.117809029532772
RB-Prior,34,-0.31905393566661816,Rendah,47.37679116557217,48.55119124275595,40,1.1744000771837761
RB-NoPrior,34,-0.31905393566661816,Rendah,47.37679116557217,48.128716334382645,40,0.7519251688104731
CAT-EAP,35,-0.796025856803489,Rendah,37.498398354576715,42.0423058840548,20,4.5439075294780835
CAT-MLE,35,-0.796025856803489,Rendah,37.498398354576715,40.62766109520735,20,3.1292627406306366
RB-Prior,35,-0.796025856803489,Rendah,37.498398354576715,48.429070136464624,40,10.93067178188791
RB-NoPrior,35,-0.796025856803489,Rendah,37.498398354576715,37.37373737373739,40,-0.12466098083932309
CAT-EAP,36,1.0760071385985983,Sangat Tinggi,75.02240474137342,77.29281684555855,20,2.2704121041851266
CAT-MLE,36,1.0760071385985983,Sangat Tinggi,75.02240474137342,77.64002844858811,20,2.6176237072146904
RB-Prior,36,1.0760071385985983,Sangat Tinggi,75.02240474137342,63.971631205673745,40,-11.050773535699676
RB-NoPrior,36,1.0760071385985983,Sangat Tinggi,75.02240474137342,60.56566970091029,40,-14.45673504046313
CAT-EAP,37,0.02131164867194222,Sedang,54.54255856228385,54.86932218138594,20,0.3267636191020884
CAT-MLE,37,0.02131164867194222,Sedang,54.54255856228385,59.98957483859566,20,5.447016276311807
RB-Prior,37,0.02131164867194222,Sedang,54.54255856228385,56.31431244153414,40,1.7717538792502907
RB-NoPrior,37,0.02131164867194222,Sedang,54.54255856228385,85.4341736694678,20,30.891615107183945
CAT-EAP,38,1.9011906857530074,Sangat Tinggi,86.72144603537959,87.47577585672065,22,0.7543298213410594
CAT-MLE,38,1.9011906857530074,Sangat Tinggi,86.72144603537959,88.43092430030282,33,1.7094782649232343
RB-Prior,38,1.9011906857530074,Sangat Tinggi,86.72144603537959,72.85793255942511,40,-13.863513475954477
RB-NoPrior,38,1.9011906857530074,Sangat Tinggi,86.72144603537959,87.87878787878788,20,1.1573418434082896
CAT-EAP,39,-0.060660813814620775,Sedang,52.8213029327228,61.2044642048488,20,8.383161272125996
CAT-MLE,39,-0.060660813814620775,Sedang,52.8213029327228,42.55443567787507,20,-10.266867254847732
RB-Prior,39,-0.060660813814620775,Sedang,52.8213029327228,53.989813242784365,31,1.1685103100615635
RB-NoPrior,39,-0.060660813814620775,Sedang,52.8213029327228,53.705772811918074,39,0.8844698791952723
CAT-EAP,40,-0.7084067669104628,Rendah,39.27723728796755,32.9928406193736,20,-6.284396668593949
CAT-MLE,40,-0.7084067669104628,Rendah,39.27723728796755,41.857412820603564,21,2.5801755326360123
RB-Prior,40,-0.7084067669104628,Rendah,39.27723728796755,47.75124930594112,26,8.474012017973571
RB-NoPrior,40,-0.7084067669104628,Rendah,39.27723728796755,45.409223099293726,36,6.1319858113261745
CAT-EAP,41,-1.5137143926128271,Sangat Rendah,24.11932077921032,25.193194509485185,20,1.0738737302748653
CAT-MLE,41,-1.5137143926128271,Sangat Rendah,24.11932077921032,26.92579012330587,20,2.80646934409555
RB-Prior,41,-1.5137143926128271,Sangat Rendah,24.11932077921032,45.53111839026673,32,21.411797611056407
RB-NoPrior,41,-1.5137143926128271,Sangat Rendah,24.11932077921032,44.6596568898727,30,20.54033611066238
CAT-EAP,42,-1.803139676255945,Sangat Rendah,19.561341340715536,19.030969622717226,20,-0.5303717179983103
CAT-MLE,42,-1.803139676255945,Sangat Rendah,19.561341340715536,17.35786632374295,26,-2.203475016972586
RB-Prior,42,-1.803139676255945,Sangat Rendah,19.561341340715536,36.20689655172414,31,16.645555211008606
RB-NoPrior,42,-1.803139676255945,Sangat Rendah,19.561341340715536,36.20613060861838,40,16.644789267902844
CAT-EAP,43,-1.5841359430054898,Sangat Rendah,22.958404664538833,20.934403209084632,20,-2.0240014554542007
CAT-MLE,43,-1.5841359430054898,Sangat Rendah,22.958404664538833,18.396596826795644,23,-4.5618078377431885
RB-Prior,43,-1.5841359430054898,Sangat Rendah,22.958404664538833,37.51416698148846,40,14.555762316949625
RB-NoPrior,43,-1.5841359430054898,Sangat Rendah,22.958404664538833,44.36503573391972,30,21.406631069380886
CAT-EAP,44,0.2671266510114834,Sedang,59.64660142298914,62.43746455647704,20,2.790863133487896
CAT-MLE,44,0.2671266510114834,Sedang,59.64660142298914,65.17629675945435,20,5.529695336465203
RB-Prior,44,0.2671266510114834,Sedang,59.64660142298914,55.61582641991066,40,-4.030775003078482
RB-NoPrior,44,0.2671266510114834,Sedang,59.64660142298914,56.13207547169811,40,-3.5145259512910343
CAT-EAP,45,0.5087250232299338,Tinggi,64.52197021473822,80.01232435152768,20,15.490354136789463
CAT-MLE,45,0.5087250232299338,Tinggi,64.52197021473822,65.51436373213193,21,0.9923935173937082
RB-Prior,45,0.5087250232299338,Tinggi,64.52197021473822,63.44647519582246,40,-1.0754950189157597
RB-NoPrior,45,0.5087250232299338,Tinggi,64.52197021473822,72.65193370165746,20,8.129963486919237
CAT-EAP,46,-1.5811907020321334,Sangat Rendah,23.006310166563644,27.148482034459064,20,4.142171867895421
CAT-MLE,46,-1.5811907020321334,Sangat Rendah,23.006310166563644,31.945172304743018,22,8.938862138179374
RB-Prior,46,-1.5811907020321334,Sangat Rendah,23.006310166563644,36.91371285356247,40,13.907402686998829
RB-NoPrior,46,-1.5811907020321334,Sangat Rendah,23.006310166563644,32.12392988177739,40,9.117619715213749
CAT-EAP,47,0.8950383140761154,Sangat Tinggi,71.85100668672735,79.80100457947458,20,7.949997892747234
CAT-MLE,47,0.8950383140761154,Sangat Tinggi,71.85100668672735,73.27470193945946,20,1.4236952527321165
RB-Prior,47,0.8950383140761154,Sangat Tinggi,71.85100668672735,56.52957069948965,40,-15.321435987237692
RB-NoPrior,47,0.8950383140761154,Sangat Tinggi,71.85100668672735,83.8862559241706,20,12.035249237443253
CAT-EAP,48,-0.4830610516834395,Rendah,43.936249566038974,52.09492284328373,20,8.158673277244759
CAT-MLE,48,-0.4830610516834395,Rendah,43.936249566038974,37.33075415770607,20,-6.6054954083329065
RB-Prior,48,-0.4830610516834395,Rendah,43.936249566038974,44.410044719642265,40,0.47379515360329094
RB-NoPrior,48,-0.4830610516834395,Rendah,43.936249566038974,48.196844477836244,40,4.26059491179727
CAT-EAP,49,0.14679301198554937,Sedang,57.16148356196384,59.705438224910836,20,2.5439546629469945
CAT-MLE,49,0.14679301198554937,Sedang,57.16148356196384,54.45238838865107,22,-2.709095173312768
RB-Prior,49,0.14679301198554937,Sedang,57.16148356196384,55.312596242685565,40,-1.8488873192782762
RB-NoPrior,49,0.14679301198554937,Sedang,57.16148356196384,58.03895675140311,40,0.8774731894392716
CAT-EAP,50,1.6122206282554243,Sangat Tinggi,83.17785021678773,76.98431953376208,20,-6.1935306830256565
CAT-MLE,50,1.6122206282554243,Sangat Tinggi,83.17785021678773,85.99920795470761,25,2.8213577379198824
RB-Prior,50,1.6122206282554243,Sangat Tinggi,83.17785021678773,73.28767123287672,40,-9.890178983911014
RB-NoPrior,50,1.6122206282554243,Sangat Tinggi,83.17785021678773,77.11321330485202,40,-6.0646369119357075
CAT-EAP,51,0.8968393158655319,Sangat Tinggi,71.8834820614173,61.44144083892892,20,-10.442041222488378
CAT-MLE,51,0.8968393158655319,Sangat Tinggi,71.8834820614173,79.00581567938812,20,7.122333617970824
RB-Prior,51,0.8968393158655319,Sangat Tinggi,71.8834820614173,54.20768497935853,40,-17.675797082058764
RB-NoPrior,51,0.8968393158655319,Sangat Tinggi,71.8834820614173,77.27910238429173,20,5.395620322874436
CAT-EAP,52,-0.2685306479058323,Rendah,48.440983712868366,53.43953324958359,20,4.998549536715224
CAT-MLE,52,-0.2685306479058323,Rendah,48.440983712868366,36.24235513163199,20,-12.198628581236377
RB-Prior,52,-0.2685306479058323,Rendah,48.440983712868366,50.952693823915894,40,2.5117101110475275
RB-NoPrior,52,-0.2685306479058323,Rendah,48.440983712868366,59.605163249810175,20,11.164179536941809
CAT-EAP,53,-0.8911922254152874,Sangat Rendah,35.593212418486345,39.65363076203144,20,4.060418343545095
CAT-MLE,53,-0.8911922254152874,Sangat Rendah,35.593212418486345,41.64901914080946,20,6.055806722323112
RB-Prior,53,-0.8911922254152874,Sangat Rendah,35.593212418486345,54.891901795529506,36,19.29868937704316
RB-NoPrior,53,-0.8911922254152874,Sangat Rendah,35.593212418486345,47.694753577106496,31,12.101541158620151
CAT-EAP,54,-2.151815401329305,Sangat Rendah,14.861874603882837,15.407756737076294,23,0.5458821331934569
CAT-MLE,54,-2.151815401329305,Sangat Rendah,14.861874603882837,16.142173232494734,26,1.280298628611897
RB-Prior,54,-2.151815401329305,Sangat Rendah,14.861874603882837,27.795400475812833,40,12.933525871929996
RB-NoPrior,54,-2.151815401329305,Sangat Rendah,14.861874603882837,33.77777777777778,40,18.91590317389494
CAT-EAP,55,-0.7191533192424201,Rendah,39.0579075409994,34.8898748490879,20,-4.168032691911499
CAT-MLE,55,-0.7191533192424201,Rendah,39.0579075409994,47.688888430898466,20,8.630980889899064
RB-Prior,55,-0.7191533192424201,Rendah,39.0579075409994,51.92577030812327,39,12.867862767123867
RB-NoPrior,55,-0.7191533192424201,Rendah,39.0579075409994,49.21077065923864,32,10.152863118239239
CAT-EAP,56,-0.21113023882769444,Sedang,49.65104774914266,45.623459843829394,20,-4.027587905313268
CAT-MLE,56,-0.21113023882769444,Sedang,49.65104774914266,41.96868418981752,21,-7.68236355932514
RB-Prior,56,-0.21113023882769444,Sedang,49.65104774914266,56.18739903069467,40,6.536351281552008
RB-NoPrior,56,-0.21113023882769444,Sedang,49.65104774914266,83.71428571428572,20,34.06323796514306
CAT-EAP,57,-0.987179527151184,Sangat Rendah,33.70432990054764,46.39653726201025,20,12.692207361462607
CAT-MLE,57,-0.987179527151184,Sangat Rendah,33.70432990054764,34.077847482355125,22,0.3735175818074836
RB-Prior,57,-0.987179527151184,Sangat Rendah,33.70432990054764,37.92598021253205,40,4.221650311984412
RB-NoPrior,57,-0.987179527151184,Sangat Rendah,33.70432990054764,39.69375736160191,40,5.9894274610542695
CAT-EAP,58,-0.13125696709230472,Sedang,51.33489474668905,57.63545365551579,20,6.300558908826737
CAT-MLE,58,-0.13125696709230472,Sedang,51.33489474668905,54.03168193470399,21,2.6967871880149374
RB-Prior,58,-0.13125696709230472,Sedang,51.33489474668905,52.93729372937294,40,1.6023989826838871
RB-NoPrior,58,-0.13125696709230472,Sedang,51.33489474668905,51.47529328119445,40,0.14039853450540107
CAT-EAP,59,0.07685188295876821,Sedang,55.704573385355346,38.862567551505755,20,-16.84200583384959
CAT-MLE,59,0.07685188295876821,Sedang,55.704573385355346,56.9112319991561,20,1.2066586138007551
RB-Prior,59,0.07685188295876821,Sedang,55.704573385355346,52.209856915739266,40,-3.4947164696160797
RB-NoPrior,59,0.07685188295876821,Sedang,55.704573385355346,58.369723435225616,20,2.6651500498702703
CAT-EAP,60,-0.22485598180807856,Sedang,49.36164413149913,57.177957204482134,20,7.816313072983
CAT-MLE,60,-0.22485598180807856,Sedang,49.36164413149913,57.956071822596144,20,8.59442769109701
RB-Prior,60,-0.22485598180807856,Sedang,49.36164413149913,49.831195138419986,40,0.4695510069208524
RB-NoPrior,60,-0.22485598180807856,Sedang,49.36164413149913,46.04720869239417,40,-3.3144354391049617
CAT-EAP,61,-0.6500025808234597,Rendah,40.47435578038387,44.1418079787691,20,3.6674521983852344
CAT-MLE,61,-0.6500025808234597,Rendah,40.47435578038387,42.38233215132661,22,1.907976370942741
RB-Prior,61,-0.6500025808234597,Rendah,40.47435578038387,48.95905621096463,40,8.484700430580766
RB-NoPrior,61,-0.6500025808234597,Rendah,40.47435578038387,52.62385321100919,40,12.149497430625324
CAT-EAP,62,0.16865467196672768,Sedang,57.61515748219912,59.83385747245836,20,2.218699990259239
CAT-MLE,62,0.16865467196672768,Sedang,57.61515748219912,47.38308576383793,20,-10.23207171836119
RB-Prior,62,0.16865467196672768,Sedang,57.61515748219912,57.08074534161493,40,-0.5344121405841946
RB-NoPrior,62,0.16865467196672768,Sedang,57.61515748219912,52.054794520547944,40,-5.56036296165118
CAT-EAP,63,0.44194064956940904,Tinggi,63.192421004302055,72.87156321842984,20,9.679142214127786
CAT-MLE,63,0.44194064956940904,Tinggi,63.192421004302055,61.216016272192896,20,-1.9764047321091596
RB-Prior,63,0.44194064956940904,Tinggi,63.192421004302055,55.60908465244321,38,-7.583336351858847
RB-NoPrior,63,0.44194064956940904,Tinggi,63.192421004302055,67.63609246830724,20,4.443671464005185
CAT-EAP,64,-1.090399077442846,Sangat Rendah,31.714927670856845,34.28976481418417,20,2.574837143327322
CAT-MLE,64,-1.090399077442846,Sangat Rendah,31.714927670856845,39.30746089769004,20,7.592533226833197
RB-Prior,64,-1.090399077442846,Sangat Rendah,31.714927670856845,38.152914458743346,40,6.437986787886501
RB-NoPrior,64,-1.090399077442846,Sangat Rendah,31.714927670856845,56.95067264573991,20,25.235744974883062
CAT-EAP,65,1.41093237974627,Sangat Tinggi,80.34981349581592,79.04700462330615,20,-1.3028088725097717
CAT-MLE,65,1.41093237974627,Sangat Tinggi,80.34981349581592,72.80186109194783,20,-7.547952403868095
RB-Prior,65,1.41093237974627,Sangat Tinggi,80.34981349581592,63.61023282552459,40,-16.739580670291332
RB-NoPrior,65,1.41093237974627,Sangat Tinggi,80.34981349581592,83.39006126616746,20,3.0402477703515416
CAT-EAP,66,-0.09858813228426173,Sedang,52.02307668188778,34.02890810953094,20,-17.99416857235684
CAT-MLE,66,-0.09858813228426173,Sedang,52.02307668188778,57.898263461816114,20,5.875186779928335
RB-Prior,66,-0.09858813228426173,Sedang,52.02307668188778,56.49432534678437,40,4.471248664896592
RB-NoPrior,66,-0.09858813228426173,Sedang,52.02307668188778,46.209912536443156,40,-5.813164145444624
CAT-EAP,67,0.018849622944847662,Sedang,54.49095941248443,45.4517695042168,20,-9.03918990826763
CAT-MLE,67,0.018849622944847662,Sedang,54.49095941248443,51.461949511142414,20,-3.0290099013420146
RB-Prior,67,0.018849622944847662,Sedang,54.49095941248443,55.68363752801792,40,1.1926781155334893
RB-NoPrior,67,0.018849622944847662,Sedang,54.49095941248443,54.596688974991196,40,0.10572956250676668
CAT-EAP,68,0.7082144232565571,Tinggi,68.39153978412375,71.5544833905854,20,3.1629436064616527
CAT-MLE,68,0.7082144232565571,Tinggi,68.39153978412375,74.7395108083396,20,6.347971024215852
RB-Prior,68,0.7082144232565571,Tinggi,68.39153978412375,58.410067526089605,40,-9.981472258034145
RB-NoPrior,68,0.7082144232565571,Tinggi,68.39153978412375,77.9803646563815,20,9.588824872257746
CAT-EAP,69,0.23321613126350166,Sedang,58.94942594912954,61.53839507720449,20,2.5889691280749503
CAT-MLE,69,0.23321613126350166,Sedang,58.94942594912954,56.75726373224174,20,-2.1921622168878017
RB-Prior,69,0.23321613126350166,Sedang,58.94942594912954,48.072634597005425,40,-10.876791352124116
RB-NoPrior,69,0.23321613126350166,Sedang,58.94942594912954,66.26928471248247,20,7.319858763352933
CAT-EAP,70,0.9531366339132451,Sangat Tinggi,72.88963474238862,70.6090502199124,20,-2.280584522476218
CAT-MLE,70,0.9531366339132451,Sangat Tinggi,72.88963474238862,76.42089579411297,21,3.531261051724343
RB-Prior,70,0.9531366339132451,Sangat Tinggi,72.88963474238862,61.008353221957044,40,-11.881281520431578
RB-NoPrior,70,0.9531366339132451,Sangat Tinggi,72.88963474238862,77.49307479224377,20,4.603440049855152
CAT-EAP,71,0.2871241652018242,Tinggi,60.056451826315026,49.17425853068947,20,-10.882193295625555
CAT-MLE,71,0.2871241652018242,Tinggi,60.056451826315026,74.56890711341768,21,14.512455287102654
RB-Prior,71,0.2871241652018242,Tinggi,60.056451826315026,56.829511465603204,40,-3.226940360711822
RB-NoPrior,71,0.2871241652018242,Tinggi,60.056451826315026,83.64993215739486,20,23.59348033107983
CAT-EAP,72,-0.6124373746404379,Rendah,41.24857963025539,45.33986996715255,20,4.09129033689716
CAT-MLE,72,-0.6124373746404379,Rendah,41.24857963025539,45.60976069564301,22,4.361181065387619
